1,1,250,100,900000,0.258310,0.118132,0.001325,0.109274,0.029579
1,2,250,100,900000,0.275954,0.136971,0.001322,0.109339,0.028323
1,4,250,100,900000,0.236930,0.107183,0.001491,0.100919,0.027337
1,6,250,100,900000,0.239954,0.109014,0.001698,0.101611,0.027632
1,8,250,100,900000,0.243989,0.111101,0.001885,0.103241,0.027762
1,16,250,100,900000,0.253910,0.120253,0.002426,0.102696,0.028535
